intent_column,intent_group,n_sessions,n_rows,avg_rows_per_session,HER,SupportiveRate,ClickedRate,AvgFinalRank,HitRate@10,NDCG@10,n_eval_sessions
intent_label,normal_interest,62003,564857,9.110155960195474,5.1340427754281174e-05,0.051790099087025566,0.0762847942045509,5.2672357782589225,1.0,0.5321554589781287,38499
intent_label,sensitive_help_seeking,10714,100968,9.423931304834795,2.9712384121701924e-05,0.07997583392758102,0.06749663259646621,5.348318279058712,1.0,0.4873217912261703,5850
intent_label,clearly_harmful_intent,435,4095,9.413793103448276,0.0,0.04297924297924298,0.07326007326007326,5.346031746031746,1.0,0.5001694481853468,244
